               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.026299,             0.01937,                   0,             0.88716,              0.8428,             0.90142,             0.60241,            0.027899,             0.01727,                   0,           0.0086635,           0.0086635,           0.0086635
                 137,            0.026229,            0.019703,                   0,             0.88855,             0.84225,             0.90149,             0.60256,            0.027899,            0.017272,                   0,           0.0086536,           0.0086536,           0.0086536
                 138,            0.026309,            0.019703,                   0,             0.88774,              0.8429,             0.90155,             0.60245,            0.027904,            0.017272,                   0,           0.0086437,           0.0086437,           0.0086437
                 139,            0.026432,            0.019625,                   0,             0.88522,             0.84396,             0.90156,             0.60226,            0.027907,            0.017276,                   0,           0.0086338,           0.0086338,           0.0086338
                 140,            0.026277,            0.019674,                   0,              0.8841,             0.84513,             0.90171,              0.6023,            0.027911,            0.017281,                   0,           0.0086239,           0.0086239,           0.0086239
                 141,            0.026284,            0.019519,                   0,               0.885,             0.84436,             0.90155,             0.60243,            0.027913,            0.017283,                   0,            0.008614,            0.008614,            0.008614
                 142,            0.026299,            0.019726,                   0,             0.88691,             0.84358,             0.90132,             0.60249,            0.027914,            0.017286,                   0,           0.0086041,           0.0086041,           0.0086041
                 143,            0.026139,            0.019588,                   0,             0.88496,             0.84406,             0.90123,             0.60228,            0.027913,            0.017289,                   0,           0.0085942,           0.0085942,           0.0085942
                 144,            0.026091,            0.019419,                   0,             0.88466,             0.84455,             0.90121,             0.60237,            0.027913,             0.01729,                   0,           0.0085843,           0.0085843,           0.0085843
                 145,            0.026119,            0.019686,                   0,              0.8861,             0.84377,             0.90113,             0.60246,            0.027913,            0.017293,                   0,           0.0085744,           0.0085744,           0.0085744
                 146,             0.02608,            0.019583,                   0,              0.8859,             0.84348,             0.90128,              0.6025,            0.027913,            0.017295,                   0,           0.0085645,           0.0085645,           0.0085645
                 147,            0.026016,            0.019439,                   0,             0.88574,             0.84377,             0.90116,             0.60236,            0.027914,            0.017298,                   0,           0.0085546,           0.0085546,           0.0085546
                 148,            0.025854,            0.019329,                   0,             0.88494,             0.84465,             0.90103,             0.60244,            0.027916,            0.017303,                   0,           0.0085447,           0.0085447,           0.0085447
                 149,            0.026036,            0.019661,                   0,              0.8853,             0.84377,             0.90055,             0.60233,            0.027918,            0.017308,                   0,           0.0085348,           0.0085348,           0.0085348
                 150,            0.026042,            0.019395,                   0,             0.88565,             0.84367,             0.90059,              0.6024,             0.02792,            0.017313,                   0,           0.0085249,           0.0085249,           0.0085249
                 151,             0.02602,            0.019382,                   0,             0.88683,              0.8429,             0.90051,             0.60218,            0.027919,            0.017317,                   0,            0.008515,            0.008515,            0.008515
                 152,            0.026035,            0.019429,                   0,             0.88717,             0.84338,             0.90059,             0.60211,            0.027921,            0.017323,                   0,           0.0085051,           0.0085051,           0.0085051
                 153,            0.026204,            0.019401,                   0,             0.88727,             0.84374,              0.9007,             0.60211,            0.027924,            0.017327,                   0,           0.0084952,           0.0084952,           0.0084952
                 154,            0.025875,            0.019225,                   0,             0.88784,             0.84239,             0.90045,             0.60217,            0.027926,            0.017334,                   0,           0.0084853,           0.0084853,           0.0084853
                 155,            0.025865,            0.019247,                   0,              0.8883,             0.84144,             0.90035,             0.60201,            0.027928,            0.017337,                   0,           0.0084754,           0.0084754,           0.0084754
                 156,            0.025871,            0.019387,                   0,             0.88817,             0.84131,             0.90026,             0.60186,            0.027933,            0.017344,                   0,           0.0084655,           0.0084655,           0.0084655
                 157,            0.025919,            0.019158,                   0,             0.88724,             0.84251,             0.90039,             0.60184,            0.027934,            0.017348,                   0,           0.0084556,           0.0084556,           0.0084556
                 158,            0.025838,            0.019428,                   0,             0.88742,             0.84268,             0.90042,             0.60172,            0.027938,            0.017352,                   0,           0.0084457,           0.0084457,           0.0084457
                 159,            0.025883,            0.019336,                   0,             0.88682,              0.8429,             0.90016,              0.6018,            0.027939,            0.017355,                   0,           0.0084358,           0.0084358,           0.0084358
                 160,            0.025849,            0.019579,                   0,             0.88682,              0.8428,             0.89962,             0.60167,            0.027939,            0.017361,                   0,           0.0084259,           0.0084259,           0.0084259
                 161,            0.025867,            0.019316,                   0,             0.88659,             0.84319,             0.89956,             0.60169,            0.027943,            0.017363,                   0,            0.008416,            0.008416,            0.008416
                 162,            0.025636,             0.01915,                   0,             0.88941,             0.84101,             0.89972,             0.60163,            0.027945,             0.01737,                   0,           0.0084061,           0.0084061,           0.0084061
                 163,            0.025791,              0.0194,                   0,             0.89086,             0.84012,             0.89962,             0.60131,            0.027947,            0.017373,                   0,           0.0083962,           0.0083962,           0.0083962
                 164,             0.02585,            0.019268,                   0,             0.89039,             0.84037,             0.89975,             0.60122,             0.02795,            0.017376,                   0,           0.0083863,           0.0083863,           0.0083863
                 165,            0.025704,            0.019292,                   0,             0.89575,             0.83513,             0.89987,             0.60127,            0.027952,            0.017381,                   0,           0.0083764,           0.0083764,           0.0083764
                 166,            0.025585,            0.019221,                   0,             0.89081,             0.83886,             0.89947,             0.60145,            0.027956,            0.017384,                   0,           0.0083665,           0.0083665,           0.0083665
                 167,            0.025713,            0.019227,                   0,              0.8907,             0.83876,              0.8992,             0.60158,            0.027958,             0.01739,                   0,           0.0083566,           0.0083566,           0.0083566
                 168,            0.025597,            0.019102,                   0,             0.89135,             0.83833,             0.89916,             0.60116,             0.02796,            0.017394,                   0,           0.0083467,           0.0083467,           0.0083467
