               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.025674,            0.014026,                   0,             0.94996,              0.9175,             0.96029,             0.65464,            0.019967,            0.011873,                   0,           0.0093169,           0.0093169,           0.0093169
                  71,            0.025651,            0.014013,                   0,             0.95019,              0.9179,             0.96057,             0.65464,            0.019971,            0.011876,                   0,            0.009307,            0.009307,            0.009307
                  72,            0.025574,            0.014065,                   0,             0.94893,             0.91903,             0.96072,             0.65457,            0.019977,            0.011879,                   0,           0.0092971,           0.0092971,           0.0092971
                  73,            0.025725,            0.014034,                   0,             0.94946,             0.91927,              0.9611,             0.65464,            0.019979,            0.011879,                   0,           0.0092872,           0.0092872,           0.0092872
                  74,            0.025619,            0.014148,                   0,             0.94934,             0.91911,             0.96102,             0.65489,            0.019981,             0.01188,                   0,           0.0092773,           0.0092773,           0.0092773
                  75,            0.025647,            0.014113,                   0,             0.94896,             0.91936,             0.96099,             0.65447,            0.019986,            0.011882,                   0,           0.0092674,           0.0092674,           0.0092674
                  76,            0.025589,            0.014046,                   0,             0.94897,             0.91932,             0.96087,             0.65453,            0.019991,            0.011884,                   0,           0.0092575,           0.0092575,           0.0092575
                  77,            0.025558,            0.014032,                   0,             0.94977,             0.91837,             0.96103,             0.65429,            0.019996,            0.011886,                   0,           0.0092476,           0.0092476,           0.0092476
                  78,            0.025617,             0.01405,                   0,             0.94962,             0.91813,             0.96103,             0.65431,            0.020002,             0.01189,                   0,           0.0092377,           0.0092377,           0.0092377
                  79,            0.025567,            0.014034,                   0,             0.95001,             0.91768,             0.96094,             0.65406,            0.020007,            0.011895,                   0,           0.0092278,           0.0092278,           0.0092278
                  80,            0.025511,            0.014047,                   0,             0.95056,             0.91755,             0.96096,             0.65408,            0.020008,            0.011899,                   0,           0.0092179,           0.0092179,           0.0092179
                  81,            0.025542,            0.014011,                   0,             0.95055,             0.91804,             0.96113,             0.65439,            0.020009,              0.0119,                   0,            0.009208,            0.009208,            0.009208
                  82,            0.025411,            0.013966,                   0,             0.94943,             0.91901,             0.96111,             0.65431,            0.020009,            0.011902,                   0,           0.0091981,           0.0091981,           0.0091981
                  83,             0.02552,            0.013979,                   0,             0.95101,             0.91742,             0.96094,             0.65423,            0.020011,            0.011903,                   0,           0.0091882,           0.0091882,           0.0091882
                  84,            0.025462,            0.013998,                   0,               0.951,             0.91747,               0.961,             0.65418,            0.020016,            0.011905,                   0,           0.0091783,           0.0091783,           0.0091783
