               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.026399,            0.010143,                   0,             0.95206,             0.91475,             0.96079,             0.65411,            0.020084,           0.0082818,                   0,           9.424e-05,           9.424e-05,           9.424e-05
                  66,            0.026336,             0.01008,                   0,             0.95229,             0.91463,             0.96085,             0.65411,             0.02008,           0.0082821,                   0,           9.415e-05,           9.415e-05,           9.415e-05
                  67,            0.026405,            0.010127,                   0,             0.95168,              0.9148,              0.9608,               0.654,             0.02008,            0.008284,                   0,           9.406e-05,           9.406e-05,           9.406e-05
                  68,            0.026251,            0.010125,                   0,             0.95215,             0.91473,             0.96079,             0.65395,            0.020083,           0.0082863,                   0,           9.397e-05,           9.397e-05,           9.397e-05
                  69,            0.026337,            0.010181,                   0,             0.95206,             0.91468,             0.96099,             0.65393,            0.020079,           0.0082861,                   0,           9.388e-05,           9.388e-05,           9.388e-05
                  70,            0.026201,            0.009995,                   0,              0.9523,             0.91495,              0.9611,             0.65398,            0.020081,           0.0082886,                   0,           9.379e-05,           9.379e-05,           9.379e-05
                  71,            0.026286,            0.010019,                   0,             0.95303,             0.91407,             0.96116,             0.65399,            0.020082,            0.008289,                   0,            9.37e-05,            9.37e-05,            9.37e-05
                  72,            0.026204,            0.010034,                   0,             0.95342,              0.9138,             0.96124,             0.65413,            0.020083,           0.0082904,                   0,           9.361e-05,           9.361e-05,           9.361e-05
                  73,            0.026181,            0.010055,                   0,             0.95364,             0.91397,             0.96141,             0.65432,            0.020081,           0.0082902,                   0,           9.352e-05,           9.352e-05,           9.352e-05
                  74,            0.026273,            0.010118,                   0,             0.95346,             0.91369,             0.96127,             0.65419,            0.020082,            0.008291,                   0,           9.343e-05,           9.343e-05,           9.343e-05
                  75,            0.026091,            0.010012,                   0,             0.95324,             0.91416,             0.96146,             0.65424,            0.020081,           0.0082927,                   0,           9.334e-05,           9.334e-05,           9.334e-05
                  76,             0.02606,            0.010052,                   0,             0.95379,             0.91312,             0.96146,             0.65422,            0.020083,           0.0082929,                   0,           9.325e-05,           9.325e-05,           9.325e-05
                  77,            0.026015,            0.009956,                   0,             0.95426,              0.9127,             0.96131,             0.65429,            0.020081,           0.0082939,                   0,           9.316e-05,           9.316e-05,           9.316e-05
                  78,            0.025982,            0.010017,                   0,              0.9545,             0.91277,             0.96141,              0.6544,            0.020084,           0.0082971,                   0,           9.307e-05,           9.307e-05,           9.307e-05
                  79,            0.025994,           0.0099651,                   0,             0.95453,             0.91242,             0.96161,             0.65444,            0.020086,            0.008299,                   0,           9.298e-05,           9.298e-05,           9.298e-05
                  80,            0.025971,            0.010055,                   0,             0.95526,             0.91182,             0.96151,              0.6543,            0.020092,           0.0083028,                   0,           9.289e-05,           9.289e-05,           9.289e-05
                  81,            0.026153,           0.0099819,                   0,             0.95569,             0.91151,             0.96133,             0.65392,            0.020096,           0.0083051,                   0,            9.28e-05,            9.28e-05,            9.28e-05
                  82,            0.025919,           0.0099697,                   0,             0.95575,             0.91129,             0.96145,             0.65427,            0.020094,           0.0083059,                   0,           9.271e-05,           9.271e-05,           9.271e-05
                  83,            0.025992,           0.0099426,                   0,             0.95609,              0.9109,             0.96159,             0.65394,            0.020095,           0.0083072,                   0,           9.262e-05,           9.262e-05,           9.262e-05
                  84,            0.025838,           0.0098775,                   0,             0.95597,             0.91088,              0.9615,             0.65404,            0.020094,             0.00831,                   0,           9.253e-05,           9.253e-05,           9.253e-05
                  85,            0.026042,            0.010052,                   0,             0.95602,             0.91109,             0.96162,             0.65409,            0.020095,           0.0083118,                   0,           9.244e-05,           9.244e-05,           9.244e-05
                  86,             0.02581,           0.0099496,                   0,             0.95771,             0.90926,             0.96168,             0.65427,            0.020091,            0.008312,                   0,           9.235e-05,           9.235e-05,           9.235e-05
                  87,             0.02579,           0.0099803,                   0,             0.95813,             0.90938,             0.96163,             0.65393,            0.020094,           0.0083149,                   0,           9.226e-05,           9.226e-05,           9.226e-05
                  88,             0.02574,           0.0099296,                   0,             0.95789,             0.90953,             0.96171,             0.65427,            0.020101,            0.008318,                   0,           9.217e-05,           9.217e-05,           9.217e-05
                  89,            0.025846,           0.0098734,                   0,             0.95731,             0.90995,             0.96172,             0.65423,            0.020105,           0.0083219,                   0,           9.208e-05,           9.208e-05,           9.208e-05
                  90,            0.025738,            0.010004,                   0,             0.95796,             0.90956,             0.96173,             0.65397,            0.020107,            0.008324,                   0,           9.199e-05,           9.199e-05,           9.199e-05
                  91,            0.025743,           0.0099228,                   0,             0.95708,             0.91007,             0.96168,             0.65423,            0.020109,           0.0083277,                   0,            9.19e-05,            9.19e-05,            9.19e-05
                  92,            0.025696,           0.0099026,                   0,             0.95731,             0.91007,             0.96169,             0.65406,            0.020117,           0.0083316,                   0,           9.181e-05,           9.181e-05,           9.181e-05
                  93,            0.025559,           0.0099209,                   0,             0.95686,             0.91046,              0.9618,             0.65422,            0.020121,           0.0083339,                   0,           9.172e-05,           9.172e-05,           9.172e-05
                  94,            0.025633,           0.0098594,                   0,             0.95712,             0.90995,             0.96172,             0.65419,            0.020126,           0.0083374,                   0,           9.163e-05,           9.163e-05,           9.163e-05
