               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.042762,            0.029575,                   0,             0.85648,             0.68548,             0.74436,             0.42345,            0.038793,            0.026651,                   0,           0.0094555,           0.0094555,           0.0094555
                  57,            0.042988,            0.029834,                   0,             0.85722,              0.6854,             0.74438,             0.42358,            0.038788,            0.026651,                   0,           0.0094456,           0.0094456,           0.0094456
                  58,            0.042383,            0.029442,                   0,             0.85759,             0.68476,             0.74441,             0.42359,            0.038783,            0.026654,                   0,           0.0094357,           0.0094357,           0.0094357
                  59,            0.042397,            0.029711,                   0,             0.85739,             0.68476,             0.74435,             0.42358,            0.038778,            0.026651,                   0,           0.0094258,           0.0094258,           0.0094258
                  60,            0.042804,            0.029644,                   0,             0.85793,             0.68504,              0.7446,             0.42334,            0.038773,            0.026654,                   0,           0.0094159,           0.0094159,           0.0094159
                  61,            0.042917,             0.02962,                   0,             0.85811,             0.68466,             0.74463,              0.4234,            0.038769,            0.026653,                   0,            0.009406,            0.009406,            0.009406
                  62,            0.042601,            0.029854,                   0,             0.85721,             0.68495,             0.74465,             0.42349,            0.038763,            0.026652,                   0,           0.0093961,           0.0093961,           0.0093961
                  63,            0.042328,            0.028979,                   0,             0.85742,             0.68524,             0.74487,             0.42371,            0.038758,             0.02665,                   0,           0.0093862,           0.0093862,           0.0093862
                  64,            0.043041,            0.029584,                   0,             0.85765,             0.68476,             0.74453,             0.42381,            0.038752,            0.026647,                   0,           0.0093763,           0.0093763,           0.0093763
                  65,            0.042883,            0.029606,                   0,             0.85616,              0.6857,             0.74458,             0.42391,            0.038745,            0.026648,                   0,           0.0093664,           0.0093664,           0.0093664
                  66,            0.042664,            0.029842,                   0,             0.85576,               0.686,             0.74473,             0.42393,            0.038738,            0.026647,                   0,           0.0093565,           0.0093565,           0.0093565
                  67,            0.042547,            0.029592,                   0,              0.8548,             0.68642,              0.7449,             0.42397,            0.038735,            0.026644,                   0,           0.0093466,           0.0093466,           0.0093466
                  68,            0.042487,            0.029943,                   0,             0.85587,             0.68572,             0.74497,             0.42406,            0.038731,            0.026644,                   0,           0.0093367,           0.0093367,           0.0093367
                  69,            0.042852,            0.029397,                   0,             0.85675,             0.68539,             0.74514,             0.42421,            0.038726,            0.026646,                   0,           0.0093268,           0.0093268,           0.0093268
                  70,             0.04231,            0.029186,                   0,             0.85763,             0.68541,             0.74533,             0.42435,            0.038723,            0.026648,                   0,           0.0093169,           0.0093169,           0.0093169
                  71,            0.042662,            0.029413,                   0,             0.85705,             0.68577,             0.74546,             0.42439,             0.03872,            0.026645,                   0,            0.009307,            0.009307,            0.009307
                  72,            0.042774,            0.029399,                   0,             0.85653,             0.68642,             0.74561,             0.42457,            0.038716,            0.026639,                   0,           0.0092971,           0.0092971,           0.0092971
                  73,            0.042555,            0.029659,                   0,             0.85706,             0.68642,             0.74573,             0.42462,            0.038711,            0.026635,                   0,           0.0092872,           0.0092872,           0.0092872
                  74,            0.042754,            0.029509,                   0,             0.85723,             0.68642,             0.74581,              0.4247,            0.038706,             0.02663,                   0,           0.0092773,           0.0092773,           0.0092773
