               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.026402,            0.013434,                   0,             0.95034,              0.9003,             0.95196,             0.63876,            0.020836,             0.01192,                   0,          8.8912e-05,          8.8912e-05,          8.8912e-05
                 114,            0.026394,            0.013476,                   0,             0.95088,             0.90026,             0.95208,             0.63886,             0.02083,            0.011919,                   0,          8.8813e-05,          8.8813e-05,          8.8813e-05
                 115,            0.026366,            0.013428,                   0,             0.95009,             0.90092,             0.95218,             0.63863,            0.020826,            0.011918,                   0,          8.8714e-05,          8.8714e-05,          8.8714e-05
                 116,            0.026203,            0.013334,                   0,              0.9501,             0.90115,             0.95234,              0.6391,            0.020818,            0.011915,                   0,          8.8615e-05,          8.8615e-05,          8.8615e-05
                 117,            0.026272,             0.01339,                   0,             0.95033,             0.90191,             0.95246,             0.63938,            0.020812,            0.011913,                   0,          8.8516e-05,          8.8516e-05,          8.8516e-05
                 118,            0.026145,            0.013325,                   0,             0.95046,             0.90177,             0.95262,             0.63963,            0.020805,            0.011911,                   0,          8.8417e-05,          8.8417e-05,          8.8417e-05
                 119,            0.026117,            0.013374,                   0,             0.95042,             0.90199,             0.95253,             0.63958,            0.020802,            0.011911,                   0,          8.8318e-05,          8.8318e-05,          8.8318e-05
                 120,             0.02611,            0.013357,                   0,             0.95026,             0.90243,             0.95259,             0.63957,              0.0208,             0.01191,                   0,          8.8219e-05,          8.8219e-05,          8.8219e-05
                 121,             0.02622,            0.013449,                   0,             0.95078,             0.90229,              0.9526,             0.63966,            0.020798,            0.011909,                   0,           8.812e-05,           8.812e-05,           8.812e-05
                 122,             0.02611,            0.013393,                   0,             0.95088,             0.90238,             0.95272,             0.63976,            0.020792,            0.011907,                   0,          8.8021e-05,          8.8021e-05,          8.8021e-05
                 123,            0.026112,            0.013296,                   0,             0.95084,             0.90289,             0.95292,             0.63992,            0.020787,            0.011904,                   0,          8.7922e-05,          8.7922e-05,          8.7922e-05
                 124,            0.026103,             0.01341,                   0,             0.95084,             0.90283,             0.95294,             0.64013,            0.020782,            0.011902,                   0,          8.7823e-05,          8.7823e-05,          8.7823e-05
                 125,            0.026227,            0.013416,                   0,             0.95044,             0.90305,               0.953,             0.64042,            0.020775,            0.011899,                   0,          8.7724e-05,          8.7724e-05,          8.7724e-05
                 126,            0.025909,            0.013367,                   0,             0.95066,             0.90313,             0.95305,             0.64062,             0.02077,            0.011898,                   0,          8.7625e-05,          8.7625e-05,          8.7625e-05
                 127,            0.025986,            0.013379,                   0,             0.95054,             0.90319,             0.95295,             0.64066,            0.020766,            0.011896,                   0,          8.7526e-05,          8.7526e-05,          8.7526e-05
                 128,            0.025963,            0.013342,                   0,             0.95038,             0.90308,             0.95292,             0.64094,            0.020761,            0.011894,                   0,          8.7427e-05,          8.7427e-05,          8.7427e-05
                 129,            0.026042,            0.013295,                   0,             0.95105,             0.90271,             0.95305,             0.64098,            0.020757,            0.011893,                   0,          8.7328e-05,          8.7328e-05,          8.7328e-05
                 130,            0.025851,            0.013218,                   0,             0.95083,             0.90309,             0.95301,             0.64118,            0.020752,            0.011891,                   0,          8.7229e-05,          8.7229e-05,          8.7229e-05
                 131,            0.025886,            0.013307,                   0,             0.95051,             0.90333,             0.95306,             0.64127,            0.020752,            0.011892,                   0,           8.713e-05,           8.713e-05,           8.713e-05
                 132,            0.025934,             0.01325,                   0,             0.95059,              0.9029,             0.95313,             0.64145,            0.020748,            0.011891,                   0,          8.7031e-05,          8.7031e-05,          8.7031e-05
                 133,            0.025964,            0.013256,                   0,             0.95098,             0.90323,             0.95323,             0.64162,            0.020742,            0.011889,                   0,          8.6932e-05,          8.6932e-05,          8.6932e-05
                 134,            0.025926,            0.013271,                   0,             0.95123,             0.90306,             0.95333,             0.64171,            0.020737,            0.011888,                   0,          8.6833e-05,          8.6833e-05,          8.6833e-05
                 135,            0.025918,            0.013305,                   0,             0.95146,             0.90328,             0.95314,             0.64184,            0.020735,            0.011888,                   0,          8.6734e-05,          8.6734e-05,          8.6734e-05
                 136,             0.02588,            0.013322,                   0,             0.95087,              0.9038,             0.95332,             0.64193,             0.02073,            0.011887,                   0,          8.6635e-05,          8.6635e-05,          8.6635e-05
                 137,            0.025745,            0.013298,                   0,              0.9514,             0.90372,             0.95342,             0.64205,            0.020728,            0.011886,                   0,          8.6536e-05,          8.6536e-05,          8.6536e-05
                 138,            0.025905,             0.01332,                   0,              0.9517,             0.90401,              0.9535,             0.64208,            0.020722,            0.011884,                   0,          8.6437e-05,          8.6437e-05,          8.6437e-05
                 139,            0.025906,            0.013243,                   0,             0.95179,             0.90423,             0.95361,             0.64208,             0.02072,            0.011883,                   0,          8.6338e-05,          8.6338e-05,          8.6338e-05
                 140,            0.025632,            0.013182,                   0,             0.95171,             0.90442,             0.95349,             0.64236,            0.020717,            0.011882,                   0,          8.6239e-05,          8.6239e-05,          8.6239e-05
                 141,            0.025875,            0.013341,                   0,             0.95172,             0.90461,             0.95372,             0.64222,            0.020714,            0.011881,                   0,           8.614e-05,           8.614e-05,           8.614e-05
                 142,            0.025825,            0.013233,                   0,             0.95196,             0.90465,             0.95375,             0.64224,            0.020712,            0.011882,                   0,          8.6041e-05,          8.6041e-05,          8.6041e-05
                 143,            0.025729,            0.013213,                   0,             0.95211,             0.90448,             0.95392,             0.64242,            0.020708,            0.011882,                   0,          8.5942e-05,          8.5942e-05,          8.5942e-05
                 144,            0.025647,            0.013155,                   0,             0.95229,             0.90438,             0.95392,             0.64238,            0.020707,            0.011881,                   0,          8.5843e-05,          8.5843e-05,          8.5843e-05
                 145,             0.02568,            0.013151,                   0,             0.95233,             0.90437,             0.95399,             0.64249,            0.020707,            0.011881,                   0,          8.5744e-05,          8.5744e-05,          8.5744e-05
                 146,            0.025727,            0.013263,                   0,             0.95203,              0.9049,             0.95416,              0.6426,            0.020705,            0.011881,                   0,          8.5645e-05,          8.5645e-05,          8.5645e-05
                 147,            0.025648,            0.013182,                   0,             0.95212,             0.90498,             0.95412,             0.64266,            0.020704,             0.01188,                   0,          8.5546e-05,          8.5546e-05,          8.5546e-05
                 148,            0.025696,            0.013246,                   0,             0.95278,             0.90456,             0.95411,             0.64271,            0.020703,             0.01188,                   0,          8.5447e-05,          8.5447e-05,          8.5447e-05
                 149,            0.025621,            0.013141,                   0,             0.95219,             0.90523,             0.95412,             0.64269,              0.0207,             0.01188,                   0,          8.5348e-05,          8.5348e-05,          8.5348e-05
                 150,            0.025452,            0.013116,                   0,              0.9526,             0.90513,             0.95412,             0.64282,            0.020699,             0.01188,                   0,          8.5249e-05,          8.5249e-05,          8.5249e-05
                 151,            0.025518,            0.013063,                   0,             0.95252,             0.90527,              0.9543,             0.64297,            0.020694,            0.011878,                   0,           8.515e-05,           8.515e-05,           8.515e-05
                 152,            0.025527,            0.013108,                   0,             0.95248,             0.90537,             0.95433,              0.6429,            0.020693,            0.011879,                   0,          8.5051e-05,          8.5051e-05,          8.5051e-05
                 153,            0.025511,            0.013032,                   0,             0.95257,             0.90532,             0.95427,             0.64314,            0.020696,             0.01188,                   0,          8.4952e-05,          8.4952e-05,          8.4952e-05
                 154,            0.025528,            0.013073,                   0,             0.95237,             0.90532,             0.95431,             0.64328,            0.020696,             0.01188,                   0,          8.4853e-05,          8.4853e-05,          8.4853e-05
                 155,            0.025399,            0.013007,                   0,             0.95262,             0.90528,             0.95435,             0.64342,            0.020694,             0.01188,                   0,          8.4754e-05,          8.4754e-05,          8.4754e-05
                 156,             0.02553,            0.013052,                   0,             0.95243,             0.90546,             0.95439,             0.64345,            0.020691,             0.01188,                   0,          8.4655e-05,          8.4655e-05,          8.4655e-05
